SecCode,File,ProposalName,ProposalContent,ProposalCandidate,ProposalResult,ProposalVote
65460,65460_20250328.htm,第３号議案,"取締役４名選任の件
取締役（監査等委員である取締役を除く。）として、古野重幸、古野元昭、田中康之、喜多見光彦の各氏を選任する。",喜多見光彦,可決,99.65
65460,65460_20250328.htm,第４号議案,"監査等委員である取締役１名選任の件
監査等委員である取締役として、荒木啓文氏を選任する。",荒木啓文,可決,99.58
65460,65460_20250328.htm,第５号議案,"監査等委員である取締役の報酬額改定の件
監査等委員である取締役の報酬額を、年額25,000千円以内とする。",,可決,99.33
51870,51870_20250331.htm,第１号議案,"剰余金の処分の件 当社普通株式１株につき金20円 配当総額　171,794,060円",,可決,99.6
51870,51870_20250331.htm,第２号議案,定款一部変更の件 (1）経営体制の見直しの一環として、役付取締役の規定を変更する。(2）その他、所要の文言の修正をおこなう。,,可決,99.61
51870,51870_20250331.htm,第３号議案,取締役（監査等委員である取締役を除く。）３名選任の件,今澤　修,可決,98.03
51870,51870_20250331.htm,第３号議案,取締役（監査等委員である取締役を除く。）３名選任の件,赤岡　洋三,可決,99.21
51870,51870_20250331.htm,第３号議案,取締役（監査等委員である取締役を除く。）３名選任の件,秋元　克也,可決,99.29
153A0,153A0_20250401.htm,第１号議案,定款一部変更の件。場所の定めのない株主総会（いわゆるバーチャルオンリー株主総会）を開催することができるように、定款第13条第２項を追加する,,可決,99.3
153A0,153A0_20250401.htm,第２号議案,取締役４名選任の件,島津　敦好,可決,78.01
153A0,153A0_20250401.htm,第２号議案,取締役４名選任の件,造田　洋典,可決,99.56
153A0,153A0_20250401.htm,第２号議案,取締役４名選任の件,眞武　信和,可決,99.56
153A0,153A0_20250401.htm,第２号議案,取締役４名選任の件,伊藤　寛,可決,99.53
72380,72380_20250303.htm,取締役(監査等委員である取締役を除く。)１名選任の件,取締役(監査等委員である取締役を除く。)として、長岡宏氏を選任する。,長岡宏,可決,98.03
78490,78490_20250328.htm,取締役５名選任の件,取締役として、菊地修一、金子　弘、今泉俊一、関根赴治、福田峰夫の５名を選任する,菊地修一,可決,81.4
78490,78490_20250328.htm,取締役５名選任の件,取締役として、菊地修一、金子　弘、今泉俊一、関根赴治、福田峰夫の５名を選任する,金子　弘,可決,81.5
78490,78490_20250328.htm,取締役５名選任の件,取締役として、菊地修一、金子　弘、今泉俊一、関根赴治、福田峰夫の５名を選任する,今泉　俊一,可決,81.5
78490,78490_20250328.htm,取締役５名選任の件,取締役として、菊地修一、金子　弘、今泉俊一、関根赴治、福田峰夫の５名を選任する,関根　赴治,可決,81.5
78490,78490_20250328.htm,取締役５名選任の件,取締役として、菊地修一、金子　弘、今泉俊一、関根赴治、福田峰夫の５名を選任する,福田　峰夫,可決,81.5
34360,34360_20250328.htm,第１号議案,定款一部変更の件。①定款第２条に事業目的の追加を行う。②定款第17条の監査等委員である取締役の員数を６名以内から７名以内に変更する。,null,可決,81.9
34360,34360_20250328.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,橋本眞幸,可決,92.83
34360,34360_20250328.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,阿波俊弘,可決,94.93
34360,34360_20250328.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,龍田次郎,可決,95.07
34360,34360_20250328.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,窪添伸一,可決,98.5
34360,34360_20250328.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,加藤健夫,可決,98.52
34360,34360_20250328.htm,第２号議案,取締役（監査等委員である取締役を除く。）６名選任の件,加藤茜愛,可決,95.17
34360,34360_20250328.htm,第３号議案,監査等委員である取締役１名選任の件,Anita Killian,可決,99.02
46160,46160_20250228.htm,第１号議案,剰余金の処分の件,,可決,97.1
46160,46160_20250228.htm,第２号議案,取締役７名選任の件,西村聰一,可決,93.87
46160,46160_20250228.htm,第２号議案,取締役７名選任の件,松下田佳子,可決,96.86
46160,46160_20250228.htm,第２号議案,取締役７名選任の件,稲葉哲也,可決,97.53
46160,46160_20250228.htm,第２号議案,取締役７名選任の件,木佐貫弦一,可決,96.94
46160,46160_20250228.htm,第２号議案,取締役７名選任の件,木田幸作,可決,96.86
46160,46160_20250228.htm,第２号議案,取締役７名選任の件,秋山素寛,可決,97.53
46160,46160_20250228.htm,第２号議案,取締役７名選任の件,林拓史,可決,96.83
46160,46160_20250228.htm,第３号議案,監査役１名選任の件,綿貫秀敏,可決,97.63
46160,46160_20250228.htm,第４号議案,当社株式の大規模買付行為等への対応方針（買収への対応方針）継続の件,,可決,63.29
35660,35660_20250328.htm,第１号議案,剰余金の処分の件,,可決,98.39
35660,35660_20250328.htm,第２号議案,取締役（監査等委員である取締役を除く。）３名選任の件,横井　康孝,可決,98.38
35660,35660_20250328.htm,第２号議案,取締役（監査等委員である取締役を除く。）３名選任の件,塚田　久治,可決,99.6
35660,35660_20250328.htm,第２号議案,取締役（監査等委員である取締役を除く。）３名選任の件,早川　光人,可決,99.61
35660,35660_20250328.htm,第３号議案,会計監査人選任の件,かなで監査法人,可決,99.62
30380,30380_20250131.htm,第１号議案,取締役（監査等委員である取締役を除く。）６名選任の件,沼田博和,可決,91.28
30380,30380_20250131.htm,第１号議案,取締役（監査等委員である取締役を除く。）６名選任の件,田中康弘,可決,95.45
30380,30380_20250131.htm,第１号議案,取締役（監査等委員である取締役を除く。）６名選任の件,木戸康晴,可決,95.48
30380,30380_20250131.htm,第１号議案,取締役（監査等委員である取締役を除く。）６名選任の件,浅見一夫,可決,95.3
30380,30380_20250131.htm,第１号議案,取締役（監査等委員である取締役を除く。）６名選任の件,西田聡,可決,95.5
30380,30380_20250131.htm,第１号議案,取締役（監査等委員である取締役を除く。）６名選任の件,渡邉秋仁,可決,95.51
30380,30380_20250131.htm,第２号議案,監査等委員である取締役２名選任の件,町田美紗,可決,98.76
30380,30380_20250131.htm,第２号議案,監査等委員である取締役２名選任の件,稲田優,可決,98.76
30380,30380_20250131.htm,第３号議案,当社取締役（監査等委員である取締役及び社外取締役を除く。）及び従業員、並びに、当社子会社の取締役及び従業員に対するストック・オプションとしての新株予約権発行承認の件,該当なし,可決,96.84
70820,70820_20250327.htm,第１号議案,取締役５名選任の件。加藤貴博、片山翔、堀直之、伊藤邦宏及び松本行哲の各氏を取締役に選任する。,加藤貴博,可決,93.83
70820,70820_20250327.htm,第１号議案,取締役５名選任の件。加藤貴博、片山翔、堀直之、伊藤邦宏及び松本行哲の各氏を取締役に選任する。,片山翔,可決,99.0
70820,70820_20250327.htm,第１号議案,取締役５名選任の件。加藤貴博、片山翔、堀直之、伊藤邦宏及び松本行哲の各氏を取締役に選任する。,堀直之,可決,99.02
70820,70820_20250327.htm,第１号議案,取締役５名選任の件。加藤貴博、片山翔、堀直之、伊藤邦宏及び松本行哲の各氏を取締役に選任する。,伊藤邦宏,可決,95.83
70820,70820_20250327.htm,第１号議案,取締役５名選任の件。加藤貴博、片山翔、堀直之、伊藤邦宏及び松本行哲の各氏を取締役に選任する。,松本行哲,可決,98.87
70820,70820_20250327.htm,第２号議案,会計監査人選任の件。ESネクスト有限責任監査法人を会計監査人に選任する。,ESネクスト有限責任監査法人,可決,98.96
63280,63280_20250328.htm,第１号議案　剰余金処分の件,"１．期末配当に関する事項
当社普通株式１株につき金47円50銭　総額566,401,685円
効力発生日　2025年３月28日
２．剰余金の処分に関する事項
別途積立金を2,000,000,000円増加し繰越利益剰余金2,000,000,000円を減少する。",null,可決,99.4
63280,63280_20250328.htm,第２号議案　取締役（監査等委員であるものを除く。）４名選任の件,取締役（監査等委員であるものを除く。）として、鈴木久司、石井孝、大野周司、下條潤史の４名を選任する。,鈴木久司,可決,99.3
63280,63280_20250328.htm,第２号議案　取締役（監査等委員であるものを除く。）４名選任の件,取締役（監査等委員であるものを除く。）として、鈴木久司、石井孝、大野周司、下條潤史の４名を選任する。,石井孝,可決,99.4
63280,63280_20250328.htm,第２号議案　取締役（監査等委員であるものを除く。）４名選任の件,取締役（監査等委員であるものを除く。）として、鈴木久司、石井孝、大野周司、下條潤史の４名を選任する。,大野周司,可決,99.4
63280,63280_20250328.htm,第２号議案　取締役（監査等委員であるものを除く。）４名選任の件,取締役（監査等委員であるものを除く。）として、鈴木久司、石井孝、大野周司、下條潤史の４名を選任する。,下條潤史,可決,99.4
63280,63280_20250328.htm,第３号議案　譲渡制限付株式報酬制度に係る報酬額改定の件,"譲渡制限付株式付与のための金銭報酬債権を付与するため、譲渡制限付株式報酬制度（以下「本制度」という。）の対象となる取締役（社外取締役および監査等委員である取締役を除く。）に対する報酬額を、基本報酬の報酬額年額とは別に、年額総額２億80百万円以内、付与株式数の上限56,000株と設定し、また、譲渡制限付株式付与のための金銭報酬債権を付与するため、本制度の対象となる社外取締役および監査等委員である取締役に対する報酬額を、基本報酬の報酬額年額とは別に、年額総額60百万円以内、付与株式数の上限12,000株と設定する。具体的な支給時期及び配分については、取締役会において決定する。",null,否決,14.6
